q_index,edge,source,target,source_ratio,blocked_ratio,edge_ratio,gap
13,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.358974358974359,0.0,0.358974358974359,4.875
13,L21H12->L23H6,L21H12,L23H6,0.4358974358974359,0.358974358974359,0.07692307692307693,4.875
13,L23H6->L24H6,L23H6,L24H6,0.23076923076923078,0.15384615384615385,0.07692307692307693,4.875
13,L21H12->MLP22,L21H12,MLP22,0.4358974358974359,0.41025641025641024,0.02564102564102566,4.875
13,L21H1->MLP22,L21H1,MLP22,0.3076923076923077,0.3076923076923077,0.0,4.875
13,L24H6->MLP27,L24H6,MLP27,0.28205128205128205,0.1282051282051282,0.15384615384615385,4.875
13,MLP22->L24H6,MLP22,L24H6,0.10256410256410256,0.05128205128205128,0.05128205128205128,4.875
13,L17H8->MLP20,L17H8,MLP20,0.2564102564102564,0.3076923076923077,-0.05128205128205132,4.875
13,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.23076923076923078,0.0,0.23076923076923078,4.875
13,MLP20->L21H1,MLP20,L21H1,0.10256410256410256,0.07692307692307693,0.025641025641025633,4.875
13,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8974358974358975,0.10256410256410253,4.875
14,L20H5->L21H12,L20H5,L21H12,0.3888888888888889,0.3333333333333333,0.05555555555555558,4.5
14,L17H8->L20H5,L17H8,L20H5,0.4166666666666667,0.4444444444444444,-0.027777777777777735,4.5
14,L17H8->L21H12,L17H8,L21H12,0.4166666666666667,0.3611111111111111,0.05555555555555558,4.5
14,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.4444444444444444,0.0,0.4444444444444444,4.5
14,MLP11->L17H8,MLP11,L17H8,0.0,-0.05555555555555555,0.05555555555555555,4.5
14,L21H1->MLP27,L21H1,MLP27,0.4444444444444444,0.2777777777777778,0.16666666666666663,4.5
14,L21H1->L24H6,L21H1,L24H6,0.4444444444444444,0.25,0.19444444444444442,4.5
14,L21H1->L23H6,L21H1,L23H6,0.4444444444444444,0.3611111111111111,0.08333333333333331,4.5
14,L21H12->MLP27,L21H12,MLP27,0.5833333333333334,0.3611111111111111,0.22222222222222227,4.5
14,L20H5->L21H1,L20H5,L21H1,0.3888888888888889,0.3055555555555556,0.08333333333333331,4.5
14,L21H12->L24H6,L21H12,L24H6,0.5833333333333334,0.3611111111111111,0.22222222222222227,4.5
14,L17H8->L21H1,L17H8,L21H1,0.4166666666666667,0.3055555555555556,0.1111111111111111,4.5
14,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.4166666666666667,0.0,0.4166666666666667,4.5
14,L21H12->L23H6,L21H12,L23H6,0.5833333333333334,0.4722222222222222,0.11111111111111116,4.5
14,L23H6->L24H6,L23H6,L24H6,0.3333333333333333,0.1388888888888889,0.19444444444444442,4.5
14,L21H12->MLP22,L21H12,MLP22,0.5833333333333334,0.5277777777777778,0.05555555555555558,4.5
14,L21H1->MLP22,L21H1,MLP22,0.4444444444444444,0.3888888888888889,0.055555555555555525,4.5
14,L24H6->MLP27,L24H6,MLP27,0.4444444444444444,0.2777777777777778,0.16666666666666663,4.5
14,MLP22->L24H6,MLP22,L24H6,0.19444444444444445,0.1388888888888889,0.05555555555555555,4.5
14,L17H8->MLP20,L17H8,MLP20,0.4166666666666667,0.4166666666666667,0.0,4.5
14,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.3333333333333333,0.0,0.3333333333333333,4.5
14,MLP20->L21H1,MLP20,L21H1,0.0,-0.08333333333333333,0.08333333333333333,4.5
14,Input Embed->MLP11,Input Embed,MLP11,1.0,0.7222222222222222,0.2777777777777778,4.5
15,L20H5->L21H12,L20H5,L21H12,0.19607843137254902,0.11764705882352941,0.0784313725490196,6.375
15,L17H8->L20H5,L17H8,L20H5,0.3137254901960784,0.29411764705882354,0.019607843137254888,6.375
15,L17H8->L21H12,L17H8,L21H12,0.3137254901960784,0.21568627450980393,0.0980392156862745,6.375
15,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.2549019607843137,0.0,0.2549019607843137,6.375
15,MLP11->L17H8,MLP11,L17H8,0.09803921568627451,0.0,0.09803921568627451,6.375
15,L21H1->MLP27,L21H1,MLP27,0.4117647058823529,0.21568627450980393,0.196078431372549,6.375
15,L21H1->L24H6,L21H1,L24H6,0.4117647058823529,0.2549019607843137,0.1568627450980392,6.375
15,L21H1->L23H6,L21H1,L23H6,0.4117647058823529,0.3137254901960784,0.0980392156862745,6.375
15,L21H12->MLP27,L21H12,MLP27,0.43137254901960786,0.27450980392156865,0.1568627450980392,6.375
15,L20H5->L21H1,L20H5,L21H1,0.19607843137254902,0.13725490196078433,0.05882352941176469,6.375
15,L21H12->L24H6,L21H12,L24H6,0.43137254901960786,0.29411764705882354,0.13725490196078433,6.375
15,L17H8->L21H1,L17H8,L21H1,0.3137254901960784,0.21568627450980393,0.0980392156862745,6.375
15,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.35294117647058826,0.0,0.35294117647058826,6.375
15,L21H12->L23H6,L21H12,L23H6,0.43137254901960786,0.35294117647058826,0.0784313725490196,6.375
15,L23H6->L24H6,L23H6,L24H6,0.27450980392156865,0.11764705882352941,0.15686274509803924,6.375
15,L21H12->MLP22,L21H12,MLP22,0.43137254901960786,0.39215686274509803,0.03921568627450983,6.375
15,L21H1->MLP22,L21H1,MLP22,0.4117647058823529,0.35294117647058826,0.05882352941176466,6.375
15,L24H6->MLP27,L24H6,MLP27,0.2549019607843137,0.11764705882352941,0.1372549019607843,6.375
15,MLP22->L24H6,MLP22,L24H6,0.09803921568627451,0.0196078431372549,0.0784313725490196,6.375
15,L17H8->MLP20,L17H8,MLP20,0.3137254901960784,0.29411764705882354,0.019607843137254888,6.375
15,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.27450980392156865,0.0,0.27450980392156865,6.375
15,MLP20->L21H1,MLP20,L21H1,-0.0196078431372549,-0.11764705882352941,0.09803921568627451,6.375
15,Input Embed->MLP11,Input Embed,MLP11,1.0,0.7843137254901961,0.21568627450980393,6.375
16,L20H5->L21H12,L20H5,L21H12,0.3170731707317073,0.24390243902439024,0.07317073170731708,5.125
16,L17H8->L20H5,L17H8,L20H5,0.43902439024390244,0.36585365853658536,0.07317073170731708,5.125
16,L17H8->L21H12,L17H8,L21H12,0.43902439024390244,0.3170731707317073,0.12195121951219512,5.125
16,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.4146341463414634,0.0,0.4146341463414634,5.125
16,MLP11->L17H8,MLP11,L17H8,0.17073170731707318,0.0975609756097561,0.07317073170731708,5.125
16,L21H1->MLP27,L21H1,MLP27,0.5365853658536586,0.3170731707317073,0.21951219512195125,5.125
16,L21H1->L24H6,L21H1,L24H6,0.5365853658536586,0.3170731707317073,0.21951219512195125,5.125
16,L21H1->L23H6,L21H1,L23H6,0.5365853658536586,0.43902439024390244,0.09756097560975613,5.125
16,L21H12->MLP27,L21H12,MLP27,0.5609756097560976,0.36585365853658536,0.19512195121951226,5.125
16,L20H5->L21H1,L20H5,L21H1,0.3170731707317073,0.24390243902439024,0.07317073170731708,5.125
16,L21H12->L24H6,L21H12,L24H6,0.5609756097560976,0.3170731707317073,0.2439024390243903,5.125
16,L17H8->L21H1,L17H8,L21H1,0.43902439024390244,0.2926829268292683,0.14634146341463417,5.125
16,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.3170731707317073,0.0,0.3170731707317073,5.125
16,L21H12->L23H6,L21H12,L23H6,0.5609756097560976,0.4878048780487805,0.07317073170731714,5.125
16,L23H6->L24H6,L23H6,L24H6,0.2926829268292683,0.14634146341463414,0.14634146341463414,5.125
16,L21H12->MLP22,L21H12,MLP22,0.5609756097560976,0.5365853658536586,0.024390243902439046,5.125
16,L21H1->MLP22,L21H1,MLP22,0.5365853658536586,0.4634146341463415,0.07317073170731708,5.125
16,L24H6->MLP27,L24H6,MLP27,0.4146341463414634,0.1951219512195122,0.2195121951219512,5.125
16,MLP22->L24H6,MLP22,L24H6,0.14634146341463414,0.024390243902439025,0.12195121951219512,5.125
16,L17H8->MLP20,L17H8,MLP20,0.43902439024390244,0.34146341463414637,0.09756097560975607,5.125
16,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.2926829268292683,0.0,0.2926829268292683,5.125
16,MLP20->L21H1,MLP20,L21H1,0.0,-0.14634146341463414,0.14634146341463414,5.125
16,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8780487804878049,0.12195121951219512,5.125
17,L20H5->L21H12,L20H5,L21H12,0.22807017543859648,0.19298245614035087,0.03508771929824561,7.125
17,L17H8->L20H5,L17H8,L20H5,0.38596491228070173,0.38596491228070173,0.0,7.125
17,L17H8->L21H12,L17H8,L21H12,0.38596491228070173,0.3157894736842105,0.07017543859649122,7.125
17,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.3157894736842105,0.0,0.3157894736842105,7.125
17,MLP11->L17H8,MLP11,L17H8,0.21052631578947367,0.14035087719298245,0.07017543859649122,7.125
17,L21H1->MLP27,L21H1,MLP27,0.42105263157894735,0.22807017543859648,0.19298245614035087,7.125
17,L21H1->L24H6,L21H1,L24H6,0.42105263157894735,0.24561403508771928,0.17543859649122806,7.125
17,L21H1->L23H6,L21H1,L23H6,0.42105263157894735,0.38596491228070173,0.03508771929824561,7.125
17,L21H12->MLP27,L21H12,MLP27,0.43859649122807015,0.24561403508771928,0.19298245614035087,7.125
17,L20H5->L21H1,L20H5,L21H1,0.22807017543859648,0.17543859649122806,0.05263157894736842,7.125
17,L21H12->L24H6,L21H12,L24H6,0.43859649122807015,0.2631578947368421,0.17543859649122806,7.125
17,L17H8->L21H1,L17H8,L21H1,0.38596491228070173,0.2631578947368421,0.12280701754385964,7.125
17,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.3508771929824561,0.0,0.3508771929824561,7.125
17,L21H12->L23H6,L21H12,L23H6,0.43859649122807015,0.38596491228070173,0.05263157894736842,7.125
17,L23H6->L24H6,L23H6,L24H6,0.3333333333333333,0.15789473684210525,0.17543859649122806,7.125
17,L21H12->MLP22,L21H12,MLP22,0.43859649122807015,0.40350877192982454,0.03508771929824561,7.125
17,L21H1->MLP22,L21H1,MLP22,0.42105263157894735,0.42105263157894735,0.0,7.125
17,L24H6->MLP27,L24H6,MLP27,0.3157894736842105,0.14035087719298245,0.17543859649122806,7.125
17,MLP22->L24H6,MLP22,L24H6,0.15789473684210525,0.07017543859649122,0.08771929824561403,7.125
17,L17H8->MLP20,L17H8,MLP20,0.38596491228070173,0.3684210526315789,0.017543859649122806,7.125
17,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.3333333333333333,0.0,0.3333333333333333,7.125
17,MLP20->L21H1,MLP20,L21H1,0.017543859649122806,-0.10526315789473684,0.12280701754385964,7.125
17,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8421052631578947,0.1578947368421053,7.125
18,L20H5->L21H12,L20H5,L21H12,0.35555555555555557,0.26666666666666666,0.0888888888888889,5.625
18,L17H8->L20H5,L17H8,L20H5,0.3333333333333333,0.28888888888888886,0.04444444444444445,5.625
18,L17H8->L21H12,L17H8,L21H12,0.3333333333333333,0.24444444444444444,0.08888888888888888,5.625
18,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.3111111111111111,0.0,0.3111111111111111,5.625
18,MLP11->L17H8,MLP11,L17H8,0.24444444444444444,0.08888888888888889,0.15555555555555556,5.625
18,L21H1->MLP27,L21H1,MLP27,0.4666666666666667,0.24444444444444444,0.22222222222222224,5.625
18,L21H1->L24H6,L21H1,L24H6,0.4666666666666667,0.3111111111111111,0.15555555555555556,5.625
18,L21H1->L23H6,L21H1,L23H6,0.4666666666666667,0.37777777777777777,0.0888888888888889,5.625
18,L21H12->MLP27,L21H12,MLP27,0.5333333333333333,0.3111111111111111,0.2222222222222222,5.625
18,L20H5->L21H1,L20H5,L21H1,0.35555555555555557,0.24444444444444444,0.11111111111111113,5.625
18,L21H12->L24H6,L21H12,L24H6,0.5333333333333333,0.3333333333333333,0.2,5.625
18,L17H8->L21H1,L17H8,L21H1,0.3333333333333333,0.24444444444444444,0.08888888888888888,5.625
18,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.35555555555555557,0.0,0.35555555555555557,5.625
18,L21H12->L23H6,L21H12,L23H6,0.5333333333333333,0.4444444444444444,0.0888888888888889,5.625
18,L23H6->L24H6,L23H6,L24H6,0.28888888888888886,0.15555555555555556,0.1333333333333333,5.625
18,L21H12->MLP22,L21H12,MLP22,0.5333333333333333,0.4666666666666667,0.06666666666666665,5.625
18,L21H1->MLP22,L21H1,MLP22,0.4666666666666667,0.4222222222222222,0.04444444444444445,5.625
18,L24H6->MLP27,L24H6,MLP27,0.3111111111111111,0.13333333333333333,0.17777777777777778,5.625
18,MLP22->L24H6,MLP22,L24H6,0.15555555555555556,0.06666666666666667,0.08888888888888889,5.625
18,L17H8->MLP20,L17H8,MLP20,0.3333333333333333,0.3333333333333333,0.0,5.625
18,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.28888888888888886,0.0,0.28888888888888886,5.625
18,MLP20->L21H1,MLP20,L21H1,0.022222222222222223,-0.022222222222222223,0.044444444444444446,5.625
18,Input Embed->MLP11,Input Embed,MLP11,1.0,0.7111111111111111,0.28888888888888886,5.625
19,L20H5->L21H12,L20H5,L21H12,0.2702702702702703,0.20270270270270271,0.06756756756756757,9.25
19,L17H8->L20H5,L17H8,L20H5,0.2972972972972973,0.2702702702702703,0.02702702702702703,9.25
19,L17H8->L21H12,L17H8,L21H12,0.2972972972972973,0.17567567567567569,0.12162162162162163,9.25
19,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.527027027027027,0.0,0.527027027027027,9.25
19,MLP11->L17H8,MLP11,L17H8,0.21621621621621623,0.13513513513513514,0.08108108108108109,9.25
19,L21H1->MLP27,L21H1,MLP27,0.527027027027027,0.2702702702702703,0.2567567567567567,9.25
19,L21H1->L24H6,L21H1,L24H6,0.527027027027027,0.24324324324324326,0.2837837837837837,9.25
19,L21H1->L23H6,L21H1,L23H6,0.527027027027027,0.44594594594594594,0.08108108108108103,9.25
19,L21H12->MLP27,L21H12,MLP27,0.5135135135135135,0.28378378378378377,0.22972972972972971,9.25
19,L20H5->L21H1,L20H5,L21H1,0.2702702702702703,0.22972972972972974,0.04054054054054054,9.25
19,L21H12->L24H6,L21H12,L24H6,0.5135135135135135,0.2702702702702703,0.2432432432432432,9.25
19,L17H8->L21H1,L17H8,L21H1,0.2972972972972973,0.1891891891891892,0.10810810810810811,9.25
19,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.3918918918918919,0.0,0.3918918918918919,9.25
19,L21H12->L23H6,L21H12,L23H6,0.5135135135135135,0.44594594594594594,0.06756756756756754,9.25
19,L23H6->L24H6,L23H6,L24H6,0.32432432432432434,0.12162162162162163,0.20270270270270271,9.25
19,L21H12->MLP22,L21H12,MLP22,0.5135135135135135,0.4594594594594595,0.054054054054054,9.25
19,L21H1->MLP22,L21H1,MLP22,0.527027027027027,0.4864864864864865,0.04054054054054046,9.25
19,L24H6->MLP27,L24H6,MLP27,0.527027027027027,0.25675675675675674,0.27027027027027023,9.25
19,MLP22->L24H6,MLP22,L24H6,0.2702702702702703,0.0945945945945946,0.17567567567567569,9.25
19,L17H8->MLP20,L17H8,MLP20,0.2972972972972973,0.24324324324324326,0.05405405405405406,9.25
19,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.32432432432432434,0.0,0.32432432432432434,9.25
19,MLP20->L21H1,MLP20,L21H1,0.17567567567567569,0.14864864864864866,0.02702702702702703,9.25
19,Input Embed->MLP11,Input Embed,MLP11,1.0,0.972972972972973,0.027027027027026973,9.25
20,L20H5->L21H12,L20H5,L21H12,0.24444444444444444,0.2,0.044444444444444425,5.625
20,L17H8->L20H5,L17H8,L20H5,0.3111111111111111,0.26666666666666666,0.04444444444444445,5.625
20,L17H8->L21H12,L17H8,L21H12,0.3111111111111111,0.2222222222222222,0.0888888888888889,5.625
20,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.24444444444444444,0.0,0.24444444444444444,5.625
20,MLP11->L17H8,MLP11,L17H8,0.15555555555555556,0.06666666666666667,0.08888888888888889,5.625
20,L21H1->MLP27,L21H1,MLP27,0.4222222222222222,0.24444444444444444,0.17777777777777778,5.625
20,L21H1->L24H6,L21H1,L24H6,0.4222222222222222,0.28888888888888886,0.13333333333333336,5.625
20,L21H1->L23H6,L21H1,L23H6,0.4222222222222222,0.35555555555555557,0.06666666666666665,5.625
20,L21H12->MLP27,L21H12,MLP27,0.4888888888888889,0.28888888888888886,0.2,5.625
20,L20H5->L21H1,L20H5,L21H1,0.24444444444444444,0.2222222222222222,0.022222222222222227,5.625
20,L21H12->L24H6,L21H12,L24H6,0.4888888888888889,0.35555555555555557,0.1333333333333333,5.625
20,L17H8->L21H1,L17H8,L21H1,0.3111111111111111,0.26666666666666666,0.04444444444444445,5.625
20,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.35555555555555557,0.0,0.35555555555555557,5.625
20,L21H12->L23H6,L21H12,L23H6,0.4888888888888889,0.4,0.08888888888888885,5.625
20,L23H6->L24H6,L23H6,L24H6,0.26666666666666666,0.15555555555555556,0.1111111111111111,5.625
20,L21H12->MLP22,L21H12,MLP22,0.4888888888888889,0.4444444444444444,0.04444444444444445,5.625
20,L21H1->MLP22,L21H1,MLP22,0.4222222222222222,0.37777777777777777,0.04444444444444445,5.625
20,L24H6->MLP27,L24H6,MLP27,0.24444444444444444,0.13333333333333333,0.1111111111111111,5.625
20,MLP22->L24H6,MLP22,L24H6,0.15555555555555556,0.1111111111111111,0.04444444444444445,5.625
20,L17H8->MLP20,L17H8,MLP20,0.3111111111111111,0.3333333333333333,-0.0222222222222222,5.625
20,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.26666666666666666,0.0,0.26666666666666666,5.625
20,MLP20->L21H1,MLP20,L21H1,0.022222222222222223,-0.044444444444444446,0.06666666666666667,5.625
20,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8222222222222222,0.1777777777777778,5.625
21,L20H5->L21H12,L20H5,L21H12,0.2857142857142857,0.24675324675324675,0.038961038961038946,9.625
21,L17H8->L20H5,L17H8,L20H5,0.38961038961038963,0.33766233766233766,0.051948051948051965,9.625
21,L17H8->L21H12,L17H8,L21H12,0.38961038961038963,0.3246753246753247,0.06493506493506496,9.625
21,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.2987012987012987,0.0,0.2987012987012987,9.625
21,MLP11->L17H8,MLP11,L17H8,0.2077922077922078,0.06493506493506493,0.14285714285714288,9.625
21,L21H1->MLP27,L21H1,MLP27,0.44155844155844154,0.24675324675324675,0.1948051948051948,9.625
21,L21H1->L24H6,L21H1,L24H6,0.44155844155844154,0.2857142857142857,0.15584415584415584,9.625
21,L21H1->L23H6,L21H1,L23H6,0.44155844155844154,0.36363636363636365,0.07792207792207789,9.625
21,L21H12->MLP27,L21H12,MLP27,0.4025974025974026,0.24675324675324675,0.15584415584415587,9.625
21,L20H5->L21H1,L20H5,L21H1,0.2857142857142857,0.23376623376623376,0.05194805194805194,9.625
21,L21H12->L24H6,L21H12,L24H6,0.4025974025974026,0.2597402597402597,0.1428571428571429,9.625
21,L17H8->L21H1,L17H8,L21H1,0.38961038961038963,0.2727272727272727,0.11688311688311692,9.625
21,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.38961038961038963,0.0,0.38961038961038963,9.625
21,L21H12->L23H6,L21H12,L23H6,0.4025974025974026,0.3116883116883117,0.09090909090909094,9.625
21,L23H6->L24H6,L23H6,L24H6,0.2987012987012987,0.15584415584415584,0.14285714285714285,9.625
21,L21H12->MLP22,L21H12,MLP22,0.4025974025974026,0.35064935064935066,0.051948051948051965,9.625
21,L21H1->MLP22,L21H1,MLP22,0.44155844155844154,0.4155844155844156,0.025974025974025927,9.625
21,L24H6->MLP27,L24H6,MLP27,0.2987012987012987,0.14285714285714285,0.15584415584415584,9.625
21,MLP22->L24H6,MLP22,L24H6,0.23376623376623376,0.12987012987012986,0.1038961038961039,9.625
21,L17H8->MLP20,L17H8,MLP20,0.38961038961038963,0.33766233766233766,0.051948051948051965,9.625
21,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.2987012987012987,0.0,0.2987012987012987,9.625
21,MLP20->L21H1,MLP20,L21H1,0.14285714285714285,0.12987012987012986,0.012987012987012991,9.625
21,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8311688311688312,0.16883116883116878,9.625
22,L20H5->L21H12,L20H5,L21H12,0.26582278481012656,0.17721518987341772,0.08860759493670883,9.875
22,L17H8->L20H5,L17H8,L20H5,0.4050632911392405,0.3670886075949367,0.03797468354430378,9.875
22,L17H8->L21H12,L17H8,L21H12,0.4050632911392405,0.3037974683544304,0.10126582278481011,9.875
22,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.5063291139240507,0.0,0.5063291139240507,9.875
22,MLP11->L17H8,MLP11,L17H8,0.0759493670886076,-0.012658227848101266,0.08860759493670886,9.875
22,L21H1->MLP27,L21H1,MLP27,0.4936708860759494,0.25316455696202533,0.24050632911392406,9.875
22,L21H1->L24H6,L21H1,L24H6,0.4936708860759494,0.21518987341772153,0.2784810126582279,9.875
22,L21H1->L23H6,L21H1,L23H6,0.4936708860759494,0.3924050632911392,0.10126582278481017,9.875
22,L21H12->MLP27,L21H12,MLP27,0.5189873417721519,0.2911392405063291,0.22784810126582278,9.875
22,L20H5->L21H1,L20H5,L21H1,0.26582278481012656,0.21518987341772153,0.05063291139240503,9.875
22,L21H12->L24H6,L21H12,L24H6,0.5189873417721519,0.24050632911392406,0.27848101265822783,9.875
22,L17H8->L21H1,L17H8,L21H1,0.4050632911392405,0.27848101265822783,0.12658227848101267,9.875
22,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.3924050632911392,0.0,0.3924050632911392,9.875
22,L21H12->L23H6,L21H12,L23H6,0.5189873417721519,0.4177215189873418,0.10126582278481011,9.875
22,L23H6->L24H6,L23H6,L24H6,0.3291139240506329,0.12658227848101267,0.20253164556962022,9.875
22,L21H12->MLP22,L21H12,MLP22,0.5189873417721519,0.4810126582278481,0.03797468354430378,9.875
22,L21H1->MLP22,L21H1,MLP22,0.4936708860759494,0.4430379746835443,0.05063291139240511,9.875
22,L24H6->MLP27,L24H6,MLP27,0.5063291139240507,0.25316455696202533,0.25316455696202533,9.875
22,MLP22->L24H6,MLP22,L24H6,0.20253164556962025,0.0759493670886076,0.12658227848101267,9.875
